userid,followerid
2095402500,285
2095402962,62
2095403241,139
2095403717,189
2095403957,69
2095404001,62
2095404687,95
2095404921,109
2095405365,69
2095405902,100
2095406634,60
2095406713,50
2095406881,503
2095407205,137
2095407751,256
2095408541,62
2095409650,110
2095409990,79
2095410027,70
2095412055,515
2095412565,95
2095413343,248
2095413893,25
2095414645,85
2095416015,38
2095416123,37
2095416411,499
2095418863,60
2095419411,33
2095419604,79
2095420657,427
2095421932,158
2095422180,124
2095422492,146
2095422875,143
2095422983,389
2095424613,548
2095425003,120
2095425472,1067
2095425921,84
2095426313,74
2095426867,35
2095428873,21
2095429141,121
2095429191,73
2095430435,152
2095430460,1207
2095431923,380
2095432555,79
2095432621,279
2095433443,56
2095433500,147
2095433595,73
2095434001,618
2095434091,80
2095434701,246
2095437083,146
2095437153,185
2095437317,286
2095439572,161
2095439577,15
2095440244,52
2095441474,14
2095443221,175
2095444641,267
2095445444,130
2095447640,853
2095448302,296
2095448855,57
2095449293,172
2095450235,567
2095450512,527
2095450703,861
2095451137,12
2095451857,209
2095452030,92
2095452301,405
2095452473,123
2095453367,161
2095453584,36
2095453721,459
2095453897,234
2095456105,884
2095456460,274
2095456702,291
2095458867,57
2095459650,1425
2095461312,676
2095461514,82
2095461623,82
2095461977,39
2095463592,169
2095463791,650
2095464127,114
2095464937,822
2095466893,67
2095467261,30
2095467563,149
2095468007,748
2095468132,80
2095468603,200
2095468692,151
2095468952,53
2095474875,84
2095475884,29
2095476407,274
2095476430,36
2095477823,26
2095479251,1108
2095482085,69
2095483775,107
2095485540,466
2095485922,80
2095488680,105
2095488793,81
2095489284,24
2095489587,171
2095489837,137
2095490497,47
2095490667,67
2095492575,69
2095493951,731
2095495454,303
2096184423,553
2096185777,59
2096185780,87
2096186462,630
2096187871,410
2096188802,751
2096189110,78
2096190774,91
2096190817,629
2096191031,458
2096191451,127
2096191577,425
2096192761,48
2096194874,960
2096197135,22
2096199184,31
2096199951,47
2096200262,180
2096201044,311
2096201335,41
2096202780,190
2096203173,73
2096203175,89
2096203500,83
2096203591,175
2096204654,128
2096205803,143
2096207725,32
2096207992,115
2096208345,35
2096210800,113
2096212252,101
2096214577,264
2096216827,48
2096217024,159
2096218634,353
2096218723,210
2096220847,85
2096222114,40
2096222302,105
2096225232,52
2096226142,519
2096226313,32
2096226943,92
2096227133,47
2096227567,13
2096228203,118
2096230544,5
2096233354,104
2096234531,108
2096235440,306
2096236307,844
2096237447,7
2096237952,23
2096238157,82
2096238664,146
2096239854,282
2096243060,269
2096243505,39
2096244485,735
2096244891,345
2096245027,70
2096245121,49
2096246144,13
2096246351,87
2096247543,171
2096247613,28
2096248387,45
2096248911,30
2096252117,28
2096252302,30
2096252547,61
2096253264,93
2096253487,66
2096255124,546
2096255647,72
2096257231,76
2096257452,154
2096259373,19
2096259843,291
2096260444,101
2096262830,104
2096265992,112
2096266562,911
2096268040,102
2096268410,66
2096269170,123
2096270713,97
2096270973,40
2096271540,449
2096271871,51
2096272905,12
2096273181,187
2096273465,367
2499205004,156
2499205031,195
2499205517,247
2499206154,202
2499206293,123
2499208964,253
2499211421,93
2499212230,636
2499213580,205
2499215295,101
2499218462,634
2499218784,882
2499220427,5
2499223451,274
2499223904,564
2499224092,154
2499225250,63
2499225637,227
2499226087,61
2499226970,857
2499227700,177
2499229015,432
2499229470,43
2499230603,162
2499230872,112
2499232403,52
2499232910,13
2499233225,286
2499236320,295
2499238152,515
2499238983,11
2499240954,16
2499241432,204
2499242150,59
2499244132,1206
2499245363,2
2499245945,53
2499246984,131
2499247044,110
2499247473,64
2499247624,524
2499247720,98
2499248263,892
2499249480,430
2499252035,1424
2499252610,80
2499254732,471
2499255137,125
2499255770,823
2499255871,130
2499255987,205
2499256983,892
2499257222,94
2499257310,47
2499257642,57
2499257907,32
2499258051,19
2499259304,616
2499259942,199
2499262997,4
2499263467,680
2499264150,730
2499266922,135
2499268953,120
2499269440,30
2499270867,127
2499273574,36
2499275172,32
2499276040,8
2499276117,122
2499278381,78
2499278570,37
2499278701,23
2499281044,93
2499281561,66
2499282211,268
2499282703,118
2499282852,24
2499283287,53
2499283687,407
2499283755,170
2499284220,162
2499284581,65
2499286345,264
2499288012,5
2499289927,32
2499290194,87
2499290604,167
2499291103,12
2499292140,60
2499292994,457
2499294700,135
2499296120,361
2499297514,722
2499299800,469
2499300257,81
2499301005,77
2499301170,425
2499302000,629
2499302703,125
2499305347,108
2499308220,310
2499308242,27
2499310494,739
2499311944,251
2499312354,60
2499312962,56
2499313213,4
2499313470,41
2499313540,92
2499314952,381
2499316972,229
2499317145,305
2499318605,66
2499319144,30
2499319227,224
2499323777,78
2499323951,141
2499325834,139
2499327250,86
2499329290,21
2499329804,181
2499330552,87
2499331070,89
2499331600,37
2499334794,59
2499336282,23
2499337394,18
2499339590,145
2499341444,846
2499342081,192
2499344254,228
2499345390,117
2499346223,412
2499346242,9
2499348442,4
2499350100,44
2499357373,160
2499360415,34
2499360504,95
2499360782,16
2499362737,159
2499366054,165
2499367001,122
2499368071,520
2499370034,162
2499371070,335
2499372704,33
2499373222,34
2499374314,51
2499376610,392
2499378250,125
2499380584,52
2499382070,74
2499385204,48
2499388704,238
2499389062,446
2499392765,594
2499393440,199
2499393542,121
2499394864,51
2499396327,145
2499396915,141
2499398920,146
2499399392,62
2499401532,62
2499405205,607
2499406734,102
2499412165,52
2499412541,409
2499412972,420
2499414084,180
2499414650,255
2499416443,12
2499416981,122
2499417155,58
2499419362,56
2499426904,46
2499427265,48
2499427594,24
2499428540,212
2499433780,44
2499434797,195
2499437350,49
2499441582,138
2499441700,20
2499445673,78
2499446312,135
2499448075,29
2499449840,82
2499453160,9
2499456874,277
2499458864,94
2499459012,52
2499459190,82
2499462271,335
2499463584,117
2499468711,194
2499470433,132
2499470951,114
2499474805,132
2499475165,104
2499476163,293
2499477321,66
2499479641,148
2499480580,51
2499480615,636
2499480752,156
2499482903,736
2499486102,119
2499486765,141
2499487050,59
2499488215,290
2499488247,116
2499489561,445
2499491461,47
2499491592,32
2499493190,211
2499494255,868
2499494677,279
2499496530,17
2499497915,47
2499498142,316
2499499890,115
2499500162,29
2499501600,69
2499502237,105
2499503285,39
2499504637,315
2499506874,7
2499508827,57
2499511232,33
2499511530,79
2499517262,181
2499519152,57
2499522487,394
2499524970,78
2499525472,36
2499526114,113
2499526674,181
2499529310,222
2499530091,101
2499531142,1179
2499531205,23
2499533087,72
2499534042,86
2499535077,1173
2499535565,859
2499538263,306
2499540550,157
2499543057,537
2499544204,140
2499545522,610
2499546363,37
2499546570,231
2499547555,52
2499552123,115
2499552207,814
2499553210,293
2499553550,600
2499556945,593
2499557423,56
2499558370,30
2499560500,27
2499563234,37
2499565314,346
2499565614,25
2499568820,703
2499571614,63
2499573570,46
2499573814,128
2499575284,106
2499576032,83
2499577440,362
2499578592,13
2499581512,4
2499584480,14
2499585657,336
2499585702,75
2499586364,102
2499588640,18
2499589844,562
2499590433,176
2499590492,90
2499591744,144
2499593254,53
2499595081,56
2499596257,210
2499596977,41
2499597587,715
2499598291,75
2499600715,642
2499600914,35
2499601384,14
2499601542,610
2499601602,135
2499603604,112
2499605735,59
2499606560,119
2499608320,446
2499608952,205
2499612703,406
2499614332,344
2499615414,355
2499616520,47
2499617080,34
2499619937,31
2499623642,290
2499624740,72
2499627434,26
2499628723,159
2499630991,23
2499631330,51
2499631990,71
2499633757,124
2499634662,53
2499636982,77
2499639367,83
2499639740,69
2499644360,23
2499645421,192
2499645960,26
2499646710,183
2499646840,470
2499647033,342
2499650720,2
2499651060,32
2499652350,747
2499653207,355
2499655133,77
2499655397,9
2499655780,53
2499657887,288
2499658284,88
2499664302,28
2499664711,98
2499667832,275
2499669922,55
2499670200,147
2499670265,91
2499671352,129
2499672211,74
2499674857,178
2499677377,425
2499678684,129
2499678904,57
2499680563,29
2499680703,44
2499682364,110
2499688291,120
2499689664,40
2499689910,35
2499695035,73
2499699754,54
2499701364,224
2499701434,39
2499702803,288
2499703585,177
2499703897,78
2499704044,139
2499706400,61
2499706644,65
2499709700,5
2499711222,116
2499712482,87
2499716555,1030
2499718200,288
2499718764,309
2499718954,621
2499720697,998
2499721744,416
2499722571,198
2499727654,58
2499729510,291
2499729902,98
2499731124,63
2499732414,113
2499735083,82
2499739313,82
2499739493,96
2499742414,32
2499752952,105
2499753134,109
2499754113,56
2499756682,43
2499759602,49
2499760460,32
2499760704,14
2499761712,501
2499762194,24
2499762930,4
2499763604,32
2499764350,127
2499768852,129
2499771952,33
2499772550,56
2499772990,56
2499773623,1016
2499780760,544
2499783000,176
2499783320,737
2499784602,37
2499785027,195
2499798530,747
2499802124,144
2499802202,110
2499805230,44
2499806153,161
2499806932,14
2499813827,70
2499815750,111
2499817550,393
2499818804,41
2499819090,83
2499819592,242
2499823914,336
2499826160,65
2499826432,45
2499828202,25
2499833534,34
2499835172,83
2499843982,55
2499845773,250
2499846657,128
2499848593,158
2499851572,64
2499852404,190
2499854203,183
2499858797,104
2499859435,17
2499859982,16
2499860350,239
2499862680,32
2499865192,25
2499874094,56
2499874662,157
2499878377,7
2499883642,103
2499884494,301
2499885020,52
2499885794,104
2499886002,38
2499886517,171
2499890140,327
2499893771,627
2499894410,17
2499895204,85
2499897594,198
2500102042,314
2500102190,875
2500102300,139
2500103512,9
2500104713,131
2500106844,163
2500108472,606
2500108750,45
2500109674,772
2500110331,169
2500112881,283
2500114310,58
2500114681,35
2500117303,465
2500119065,116
2500125562,20
2500127067,1026
2500128114,1099
2500128913,92
2500133562,637
2500134344,303
2500134894,57
2500139662,55
2500139762,592
2500145240,1525
2500146585,46
2500147711,280
2500148685,92
2500150361,129
2500151964,65
2500155602,39
2500156195,27
2500157837,120
2500157893,308
2500161243,21
2500161752,1046
2500162972,169
2500167733,63
2500168913,29
2500173540,55
2500174005,66
2500174963,881
2500177344,1000
2500178713,297
2500179830,24
2500183222,74
2500185220,54
2500185892,19
2500192650,42
2500192753,65
2500196971,62
2500199512,141
2500200731,14
2500202173,914
2500202283,437
2500203413,165
2500204154,97
2500206542,28
2500211607,32
2500212595,105
2500212710,52
2500213593,326
2500215957,105
2500217044,5
2500217594,51
2500219720,181
2500221872,80
2500223840,126
2500224242,50
2500230182,66
2500232233,9
2500234743,19
2500235942,126
2500238875,513
2500241810,358
2500241993,83
2500242072,66
2500243043,72
2500243340,149
2500245155,529
2500245295,582
2500246047,72
2500248664,286
2500249442,215
2500252480,19
2500253040,7
2500253524,363
2500261152,110
2500263481,244
2500265754,281
2500266087,116
2500266107,78
2500268340,47
2500269110,18
2500270590,40
2500271721,5
2500276083,884
2500277503,151
2500280402,138
2500283183,167
2500284384,228
2500287420,842
2500289390,82
2500289660,654
2500289942,20
2500293390,230
2500293600,603
2500295797,42
2500296344,25
2500298964,37
2500299700,55
2500304223,123
2500306681,158
2500308852,454
2500313667,384
2500319487,212
2500320512,63
2500325143,74
2500325924,114
2500327027,66
2500334647,272
2500337507,86
2500339397,26
2500340490,105
2500340807,299
2500342187,117
2500342980,1501
2500344960,9
2500347237,108
2500354917,33
2500361373,339
2500362523,58
2500362537,303
2500363464,48
2500370072,3
2500371823,22
2500374671,548
2500382151,295
2500383502,440
2500383762,84
2500384043,274
2500386357,23
2500387940,130
2500389553,98
2500389924,269
2500390413,52
2500395267,107
2500398013,90
2500399293,658
2500406050,79
2500409523,129
2500410693,132
2500413730,151
2500413904,618
2500414825,184
2500415904,61
2500416025,130
2500421450,76
2500424603,44
2500431790,64
2500433831,508
2500438354,93
2500440344,734
2500443985,394
2500446523,187
2500448414,386
2500451855,346
2500453793,3
2500456320,481
2500461237,45
2500465907,19
2500467523,178
2500473457,693
2500474501,355
2500476697,203
2500477995,54
2500479077,9
2500484523,70
2500487094,341
2500487107,130
2500487533,100
2500496697,200
2500501663,12
2500506442,474
2500509887,120
2500514000,13
2500514233,17
2500514505,233
2500521623,414
2500522135,83
2500527117,158
2500532595,71
2500532662,401
2500541797,42
2500551200,60
2500552377,60
2500561363,8
2500562923,191
2500566270,43
2500567790,11
2500570347,28
2500580865,425
2500584133,1347
2500585022,98
2500594534,25
2500597742,92
2500600360,137
2500605093,166
2500608922,1280
2500612951,839
2500623814,63
2500625945,63
2500635473,417
2500636463,61
2500640503,999
2500642921,40
2500643587,17
2500645250,48
2500650924,644
2500655062,124
2500672331,107
2500674190,723
2500682675,163
2500682831,154
2500688014,48
2500694027,399
2500702935,331
2500706622,78
2500708681,311
2500710612,1030
2500725931,438
2500726004,64
2500726200,55
2500730630,459
2500735704,21
2500736757,156
2500736950,628
2500739710,306
2500742460,81
2500744904,104
2500746960,670
2500759072,1499
2500759554,25
2500767104,25
2500774710,4
2500774780,262
2500775855,315
2500780277,130
2500793294,216
2500799591,161
2500801210,154
2500809400,114
2500809501,293
2500809563,184
2500811717,19
2500819390,233
2500823070,430
2500824484,25
2500829612,678
2500829670,449
2500829892,253
2500837612,314
2500837732,1076
2500838150,9
2500845182,46
2500845293,63
2500846440,208
2500848271,90
2500850970,767
2500851610,53
2500852682,936
2500852943,409
2500856790,22
2500857540,119
2500857874,607
2500862077,84
2500864964,68
2500866724,562
2500869874,606
2500876904,693
2500881744,547
2500884924,19
2500886690,126
2500887494,107
2500895150,6
2500895977,34
2500896810,280
2500900994,112
2500904052,52
2500910092,711
2500910552,14
2500915872,228
2500916822,22
2500916855,9
2500919280,49
2500922010,83
2500922755,41
2500922980,127
2500932124,37
2500933895,40
2500933944,680
2500934104,56
2500941035,804
2500943220,50
2500945574,156
2500947195,41
2500948187,53
2500949670,34
2500952314,726
2500953042,166
2500953563,54
2500956394,190
2500957827,50
2500958670,67
2500959423,907
2500961214,103
2500961500,226
2500971053,101
2500972741,13
2500972744,387
2500973460,165
2500973963,11
2500980572,391
2500981702,5
2500984840,1074
2500986093,678
2500988907,447
2500990120,44
2500991562,33
2500991640,86
2500996171,297
2501003480,123
2501004413,486
2501004621,83
2501004944,115
2501005770,17
2501007541,1085
2501008205,509
2501008625,14
2501011200,64
2501012173,12
2501015290,160
2501016302,19
2501016970,266
2501017590,199
2501018897,528
2501022980,56
2501023030,18
2501023050,166
2501024594,56
2501034280,134
2501037764,27
2501037812,60
2501038712,56
2501040175,3
2501040410,1186
2501044013,274
2501045992,650
2501049334,134
2501049604,119
2501052531,58
2501052660,86
2501060657,557
2501062180,22
2501063052,37
2501065732,128
2501067452,37
2501068090,131
2501069352,38
2501070782,1432
2501075082,258
2501079954,86
2501083502,595
2501084820,128
2501089503,988
2501091467,153
2501094995,70
2501095202,183
2501097014,12
2501098453,337
2501105680,12
2501109061,103
2501120651,48
2501130577,65
2501131224,1197
2501134382,1425
2501135384,82
2501137434,29
2501137482,77
2501140600,20
2501143594,714
2501149044,231
2501149074,82
2501149557,443
2501155181,359
2501156425,122
2501159280,92
2501159582,44
2501161275,69
2501163810,97
2501164590,403
2501165172,8
2501166762,72
2501169814,61
2501172514,65
2501174514,159
2501179192,36
2501179443,717
2501183215,283
2501192554,79
2501195984,48
2501197010,764
2501198700,130
2501199145,178
2501206273,888
2501207662,38
2501207730,130
2501208250,1
2501209115,180
2501209342,103
2501211582,304
2501214202,25
2501216275,14
2501217920,67
2501219622,18
2501220240,69
2501221147,667
2501226367,32
2501230707,235
2501232520,732
2501233234,338
2501233962,10
2501234240,23
2501235352,110
2501240590,16
2501241902,380
2501242995,91
2501244310,72
2501244800,66
2501247791,75
2501248034,85
2501251910,23
2501252125,326
2501252461,93
2501252530,114
2501254685,159
2501257510,95
2501262112,25
2501262454,142
2501268972,110
2501272335,42
2501275014,52
2501276130,20
2501277372,135
2501279374,803
2501280794,704
2501282453,128
2501282543,223
2501284670,5
2501286622,34
2501287882,235
2501294401,298
2501294722,32
2501295122,33
2501296824,27
2501296983,77
2501302705,110
2501303174,1253
2501303245,592
2501305902,119
2501307115,184
2501308223,383
2501311230,942
2501313312,56
2501313393,28
2501315301,77
2501315432,887
2501316021,875
2501320055,167
2501320521,104
2501321532,77
2501322434,1043
2501324422,862
2501324530,61
2501326262,34
2501326697,80
2501330450,10
2501331684,35
2501332462,33
2501332567,66
2501334994,13
2501336704,28
2501343091,196
2501353045,73
2501353714,159
2501355724,35
2501356707,87
2501357973,37
2501358252,31
2501360132,89
2501365061,20
2501369984,458
2501372450,44
2501372632,188
2501376780,40
2501378220,295
2501379905,633
2501384551,59
2501385830,49
2501387331,68
2501387574,111
2501390215,75
2501392185,67
2501396690,122
2501397475,167
2501401463,272
2501404785,200
2501406364,9
2501409150,636
2501409181,93
2501409341,3
2501409934,32
2501410023,399
2501412120,48
2501412210,253
2501413833,43
2501414641,45
2501416164,58
2501417192,1180
2501417297,51
2501418171,55
2501419345,9
2501423727,1073
2501424261,36
2501426235,168
2501428564,80
2501429182,39
2501430114,170
2501430820,849
2501435435,165
2501435522,31
2501438970,105
2501439690,142
2501439933,125
2501440053,94
2501446557,315
2501447114,71
2501450034,2
2501452932,93
2501456512,31
2501465292,919
2501465580,11
2501467152,11
2501468972,67
2501471075,941
2501472264,168
2501472364,288
2501473964,232
2501476241,135
2501478364,43
2501478571,132
2501479393,60
2501479484,70
2501479774,108
2501489740,377
2501491620,287
2501492133,56
2501492734,302
2501495104,565
2501496503,28
2501497002,22
2501497311,27
2501499373,890
2501499422,211
2501503601,28
2501503710,23
2501506624,99
2501508790,137
2501508910,31
2501511095,147
2501511785,73
2501512930,125
2501517224,91
2501517245,113
2501518671,245
2501519087,183
2501520672,23
2501522141,961
2501523005,857
2501524180,60
2501525920,507
2501529640,6
2501532360,23
2501534095,91
2501536430,49
2501542111,156
2501544902,302
2501547482,132
2501550442,38
2501551951,7
2501553183,25
2501558693,34
2501558950,468
2501566832,59
2501567841,116
2501573235,16
2501573462,159
2501573564,80
2501573705,2
2501573822,127
2501575212,55
2501576382,19
2501577444,84
2501578225,437
2501580822,182
2501582641,228
2501585892,75
2501587522,8
2501590725,153
2501590787,103
2501592432,590
2501594203,335
2501597622,55
2501598005,29
2501598150,188
2501599092,186
2501599404,86
2501600154,44
2501600630,53
2501601321,8
2501601415,190
2501601525,88
2501601853,334
2501604322,18
2501604981,140
2501605592,264
2501607020,127
2501609115,53
2501610264,622
2501616304,132
2501620755,223
2501621443,22
2501621927,421
2501624163,487
2501625547,167
2501625731,95
2501626682,15
2501633981,1152
2501634180,407
2501639274,39
2501643441,605
2501643600,39
2501643941,22
2501647282,139
2501651352,39
2501652962,530
2501655084,152
2501655165,51
2501661277,189
2501661824,36
2501664181,463
2501665382,839
2501665430,483
2501669253,654
2501670035,59
2501670285,71
2501674540,63
2501677534,230
2501678964,27
2501680722,49
2501680833,30
2501686583,19
2501687305,326
2501690062,183
2501690192,140
2501690592,59
2501692424,6
2501698365,203
2501698604,128
2501702960,61
2501703010,96
2501706055,74
2501706190,91
2501710725,260
2501715910,72
2501716040,983
2501717110,20
2501721060,92
2501722000,83
2501722664,31
2501726255,116
2501726952,109
2501728871,112
2501729072,48
2501729401,90
2501731774,88
2501732960,125
2501733850,139
2501734602,70
2501734700,128
2501735680,16
2501738297,167
2501739170,39
2501743761,45
2501743942,40
2501745235,128
2501745474,20
2501749142,54
2501749561,342
2501749652,91
2501751000,31
2501760072,171
2501761493,8
2501761580,164
2501762335,233
2501763224,18
2501764160,570
2501771443,213
2501775000,115
2501775247,1444
2501775670,1
2501780115,144
2501780563,31
2501782910,180
2501783424,64
2501783861,84
2501786493,764
2501788375,83
2501789540,34
2501791630,124
2501792972,420
2501793810,183
2501797185,2
2501797422,519
2501800415,34
2501801972,38
2501802401,17
2501807622,20
2501807717,19
2501810187,486
2501810390,53
2501819030,25
2501819262,101
2501819795,513
2501820164,91
2501820991,446
2501822534,31
2501822880,165
2501825024,117
2501830371,132
2501833491,67
2501834312,1
2501835781,906
2501835982,83
2501839464,10
2501840167,853
2501842837,8
2501843601,47
2501844605,22
2501846295,40
2501846864,213
2501848772,2
2501848827,934
2501849394,346
2501849684,6
2501851064,93
2501852257,38
2501853565,142
2501854321,75
2501855275,510
2501857660,7
2501857814,199
2501858094,655
2501859655,423
2501860217,25
2501861542,249
2501862952,140
2501867474,150
2501868731,21
2501868970,10
2501869350,60
2501875130,307
2501875722,19
2501876201,45
2501876944,108
2501881030,83
2501882615,71
2501883342,89
2501886235,77
2501886724,86
2501892500,228
2501894420,41
2501895521,7
2501896081,113
2501896357,110
2501898923,652
2501899404,42
2501901683,288
2501903100,80
2501903510,52
2501904833,132
2501905410,45
2501906010,7
2501907501,105
2501907660,177
2501913505,61
2501916985,121
2501917672,40
2501922932,76
2501923120,131
2501923811,20
2501931757,1619
2501935887,91
2501937211,501
2501943412,76
2501947111,107
2501950102,11
2501950561,617
2501951010,34
2501952420,54
2501953380,120
2501953781,822
2501954140,97
2501955052,62
2501955804,21
2501957217,63
2501957302,11
2501958674,152
2501960571,1066
2501962860,33
2501963084,299
2501964965,658
2501965344,54
2501965535,50
2501965622,746
2501965674,52
2501969041,82
2501969262,48
2501971577,117
2501972181,22
2501972392,82
2501972754,66
2501973681,81
2501975543,16
2501975964,1247
2501976375,119
2501977282,42
2501978697,70
2501979142,82
2501980387,11
2501981947,510
2501984814,98
2501987473,161
2501989382,89
2501995297,174
2501997684,31
2502005027,425
2502007812,28
2502013235,6
2502014644,93
2502015954,37
2502018002,79
2502018237,146
2502021250,158
2502022563,794
2502022884,101
2502024280,55
2502024915,429
2502026574,11
2502026802,81
2502026814,20
2502028124,346
2502030691,142
2502030823,23
2502034863,189
2502035333,1030
2502035962,265
2502040583,59
2502041342,118
2502041924,121
2502042364,241
2502045177,58
2502045415,44
2502046457,105
2502047610,670
2502048872,133
2502049053,40
2502049552,143
2502053444,111
2502054707,155
2502054835,72
2502056104,18
2502062802,987
2502067570,70
2502068343,111
2502068934,83
2502073210,233
2502073357,1062
2502073675,130
2502075067,6
2502076602,4
2502078922,70
2502079777,336
2502081387,125
2502082510,95
2502085930,50
2502086472,77
2502088490,144
2502089410,151
2502091300,15
2502091393,187
2502092437,190
2502092911,29
2502093972,80
2502094112,16
2502096030,818
2502096164,143
2502098144,66
2502099493,14
2502103375,100
2502105703,371
2502106120,123
2502107004,795
2502107100,33
2502109890,82
2502110792,48
2502113181,100
2502114942,119
2502116051,223
2502116391,12
2502119500,1
2502123412,69
2502123624,748
2502124400,77
2502124515,30
2502125320,109
2502125414,112
2502128382,46
2502129845,896
2502130825,246
2502130954,40
2502132763,333
2502136912,8
2502139984,80
2502140135,85
2502141592,151
2502146201,425
2502146670,258
2502148720,19
2502149597,183
2502150940,42
2502151372,58
2502154014,4
2502154412,553
2502154492,44
2502159035,74
2502159697,180
2502160831,52
2502160832,142
2502161500,81
2502163757,109
2502164570,1434
2502167824,69
2502168522,157
2502168854,47
2502170977,204
2502171990,814
2502172155,31
2502174845,21
2502175770,349
2502178591,149
2502181382,88
2502181702,13
2502183104,323
2502186100,135
2502188240,763
2502189602,58
2502193122,302
2502196083,96
2502198263,161
2502200612,67
2502206924,270
2502208162,27
2502208634,226
2502212212,307
2502212842,133
2502212964,56
2502214751,63
2502214953,389
2502215800,20
2502217212,212
2502217292,899
2502219574,897
2502231393,95
2502231512,110
2502232464,87
2502235304,23
2502235563,148
2502237647,81
2502237927,432
2502238784,881
2502240043,37
2502243282,36
2502245897,49
2502245990,896
2502246510,41
2502247592,44
2502248875,616
2502248924,93
2502250022,127
2502254232,77
2502255860,635
2502260081,98
2502260154,135
2502260182,295
2502261835,137
2502263730,18
2502265414,84
2502267454,891
2502267942,123
2502269002,122
2502270430,492
2502274783,115
2502277593,144
2502277934,117
2502280120,81
2502282002,78
2502282840,187
2502282900,13
2502285065,782
2502286981,326
2502287237,83
2502291050,30
2502292307,154
2502292901,906
2502294542,63
2502294870,535
2502304037,320
2502304210,28
2502307687,33
2502308180,411
2502308657,116
2502313537,41
2502313740,205
2502314702,448
2502314732,77
2502316690,73
2502317682,104
2502318014,231
2502319740,4
2502320960,43
2502322064,694
2502326242,5
2502329427,32
2502332847,227
2502336984,56
2502339012,165
2502339380,94
2502339590,7
2502344812,123
2502346602,27
2502346864,153
2502348787,55
2502349134,65
2502349657,60
2502350611,49
2502351772,56
2502352790,246
2502353354,504
2502353873,271
2502355462,215
2502355817,1062
2502356982,215
2502358664,287
2502365680,334
2502365924,43
2502366982,92
2502367164,248
2502367615,711
2502367794,11
2502368457,817
2502371055,416
2502371533,90
2502372834,112
2502374653,69
2502376575,250
2502378464,206
2502383232,5
2502383664,75
2502384194,23
2502386213,1248
2502393684,164
2502397640,864
2502398367,136
2502398787,536
2502400832,279
2502401514,52
2502401707,276
2502402680,106
2502403510,131
2502415547,403
2502416304,263
2502420660,24
2502421872,88
2502422823,39
2502425540,143
2502430597,50
2502432240,997
2502433147,98
2502438443,182
2502440317,240
2502441550,84
2502443290,394
2502443574,90
2502445640,106
2502445865,32
2502447274,50
2502447625,134
2502448472,24
2502449081,247
2502450323,23
2502451370,398
2502452763,44
2502453420,11
2502453430,43
2502453835,311
2502455647,26
2502457091,212
2502459502,401
2502462454,84
2502464201,51
2502465040,12
2502467922,2
2502468280,121
2502468340,72
2502469740,81
2502471393,125
2502472000,242
2502476613,5
2502478215,46
2502479774,39
2502479894,114
2502481820,40
2502484114,23
2502484850,133
2502485223,124
2502485307,245
2502486533,27
2502488273,406
2502490110,391
2502492342,45
2502492422,480
2502493942,169
2502495632,102
2502495642,51
2502495952,6
2502496910,45
2502497955,28
2502498080,39
2502501430,210
2502502294,619
2502503880,95
2502505194,465
2502505582,261
2502509532,134
2502510552,77
2502510802,398
2502511822,18
2502514097,234
2502515742,130
2502518690,78
2502519273,23
2502520590,442
2502524632,30
2502528323,37
2502529801,26
2502530070,350
2502530682,149
2502531812,27
2502532600,153
2502535787,101
2502536111,371
2502537130,46
2502541615,460
2502542662,154
2502545140,99
2502545480,349
2502546630,67
2502547051,94
2502550090,30
2502551467,94
2502552852,85
2502559843,18
2502561930,420
2502562710,337
2502564430,91
2502567325,251
2502571032,61
2502575757,232
2502575951,284
2502577127,284
2502580220,62
2502581142,10
2502582172,188
2502584224,115
2502586772,49
2502590442,156
2502594271,8
2502597690,17
2502599653,133
2502609604,189
2502610444,494
2502610987,572
2502611431,222
2502617040,823
2502617454,182
2502620407,29
2502623215,738
2502631264,125
2502634473,116
2502635175,59
2502635747,249
2502636050,179
2502636654,68
2502636873,60
2502636935,109
2502638572,184
2502640310,42
2502641794,315
2502643273,126
2502644795,32
2502647937,61
2502648425,39
2502655892,56
2502656582,870
2502657644,101
2502659424,1072
2502662673,15
2502664942,491
2502668812,75
2502668945,60
2502675011,52
2502675917,1088
2502676583,106
2502682142,713
2502691713,38
2502692472,67
2502694877,43
2502695253,110
2502698673,114
2502701741,12
2502701871,19
2502706423,11
2502711275,191
2502712034,500
2502718800,9
2502720544,255
2502723321,78
2502723563,147
2502725855,62
2502728503,39
2502729377,172
2502731733,86
2502731893,78
2502735804,101
2502736185,58
2502742093,517
2502742444,53
2502744111,334
2502746283,167
2502756675,48
2502758985,20
2502759577,21
2502768851,119
2502773247,257
2502775600,472
2502778782,93
2502781272,740
2502781277,35
2502781687,99
2502783080,156
2502788671,314
2502789243,677
2502792727,233
2502796770,360
2502798614,10
2502802233,119
2502802372,237
2502803060,154
2502813454,376
2502816970,73
2502822723,30
2502822742,84
2502823695,439
2502823810,735
2502824085,144
2502828810,21
2502831002,73
2502832545,461
2502835711,463
2502838235,313
2502839362,31
2502841033,18
2502844741,106
2502849382,26
2502850240,435
2502850787,45
2502850823,294
2502852091,77
2502858837,397
2502859053,166
2502859782,27
2502861462,79
2502861624,22
2502869134,921
2502871610,336
2502875953,116
2502881181,556
2502885067,83
2502885197,128
2502886265,137
2502887135,86
2502891367,42
2502892431,55
2502895124,98
2502895320,72
2502895714,533
